isin,ticker,name,yahoo_symbol,yahoo_name
IE00BF4G7076,JREU,JPMorgan US Research Enhanced Index Equity Active UCITS ETF USD (acc),JREU.DE,JPMorgan ETFs (Ireland) ICAV - US Research Enhanced Index Equity Active UCITS ETF - USD (acc)
IE00B53HP851,SXRW,iShares Core FTSE 100 UCITS ETF GBP (Acc),SXRW.DE,iShares VII PLC - iShares Core FTSE 100 ETF GBP Acc
LU0496786657,6TVM,Amundi Core S&P 500 Swap UCITS ETF USD Dist,6TVM.DE,Amundi Core S&P 500 Swap UCITS ETF USD Dist
IE00BK5BQW10,VNRA,Vanguard FTSE North America UCITS ETF (USD) Accumulating,VNRA.DE,Vanguard FTSE North America UCITS ETF USD Accumulation
IE000Z9SJA06,XDPU,Xtrackers S&P 500 UCITS ETF 4C,XDPU.DE,Xtrackers S&P 500 UCITS ETF 4C - USD
IE00B14X4M10,IQQN,iShares MSCI North America UCITS ETF,IQQN.DE,iShares MSCI North America UCITS ETF USD (Dist)
LU1859444769,ASRI,BNP Paribas Easy EUR Corporate Bond SRI PAB UCITS ETF Acc,ASRI.DE,BNP Paribas Easy EUR Corp Bond SRI PAB UCITS ETF Acc
IE00BHXMHQ65,S5SG,UBS S&P 500 Scored & Screened UCITS ETF hEUR acc,S5SG.DE,UBS S&P 500 Scored & Screened UCITS ETF hEUR acc
IE00BMY76136,XZWE,Xtrackers MSCI World ESG UCITS ETF 2C EUR Hedged,XZWE.DE,Xtrackers MSCI World ESG UCITS ETF 2C - EUR Hedged
IE000CN8T855,JUHE,JPMorgan US Research Enhanced Index Equity Active UCITS ETF EUR Hedged (acc),JUHE.DE,JPMorgan ETFs (Ireland) ICAV - US Research Enhanced Index Equity Active UCITS ETF - EUR Hedged (acc)
IE000G2LIHG9,AYEE,iShares MSCI USA Screened UCITS ETF EUR Hedged (Acc),AYEE.DE,iShares MSCI USA Screened UCITS ETF EUR Hedged (Acc)
IE00BG11HV38,EMND,iShares MSCI World ESG Enhanced CTB UCITS ETF USD (Dist),EMND.DE,iShares MSCI World CTB Enhanced ESG UCITS ETF USD Inc
DE000A0H08M3,EXH1,iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),EXH1.DE,iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE)
IE000QF66PE6,5ESE,Invesco S&P 500 Scored & Screened UCITS ETF EUR Hedged Acc,5ESE.DE,Invesco S&P 500 Scored & Screened ETF EUR Hdg Acc
IE00BLCHJ534,94VE,Global X U.S. Infrastructure Development UCITS ETF USD Accumulating,94VE.DE,Global X U.S. Infrastructure Development UCITS ETF USD Acc
IE000CR7DJI8,CBUM,iShares S&P 500 Scored and Screened UCITS ETF EUR Hedged (Acc),CBUM.DE,iShares S&P 500 Scored and Screened UCITS ETF EUR Hedged (Acc)
LU0292100046,DBX8,Xtrackers MSCI Korea UCITS ETF 1C,DBX8.DE,Xtrackers MSCI Korea UCITS ETF 1C
LU0533033741,8Q70,Amundi MSCI World Information Technology UCITS ETF USD Acc,TNOW.L,Amundi MSCI World Information Technology UCITS ETF USD Acc
IE00BD34DK07,UEQD,UBS Core S&P 500 UCITS ETF hEUR acc,UEQD.DE,UBS Core S&P 500 UCITS ETF hEUR acc
IE00BKLWY790,DELG,L&G US ESG Exclusions Paris Aligned UCITS ETF USD Accumulating,DELG.DE,L&G US ESG Paris Aligned UCITS ETF
IE00BLDGHT92,UIQ4,UBS Euro Equity Defensive Put Write SF UCITS ETF EUR acc,UIQ4.DE,UBS Euro Equity Defensive Put Write SF UCITS ETF EUR acc
LU0927735406,XMUJ,Xtrackers MSCI Japan UCITS ETF 2D USD hedged,XMUJ.L,Xtrackers MSCI Japan UCITS ETF 2D USD Hedged
IE00B539F030,SXR3,iShares MSCI UK UCITS ETF (Acc),,
IE00BN92ZL31,AYEF,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Dist),WPAD.AS,iShares MSCI World Paris-Aligned Climate UCITS ETF USD Inc
IE00BLRPQN90,GBP5,L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF GBP Dist,GBP5.L,L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF GBP Distributing
IE000RN58M26,CBUV,iShares Metaverse UCITS ETF USD (Acc),CBUV.DE,iShares Metaverse UCITS ETF
IE00BJK9H753,BBUS,JPMorgan BetaBuilders US Equity UCITS ETF (Acc),BBUS.DE,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (acc)
LU1273488475,JPSRT,UBS MSCI Japan Socially Responsible UCITS ETF hCHF dis,JPSRT.SW,UBS MSCI Japan Socially Responsible UCITS ETF hCHF dis
IE00BMYDMB35,LGGA,L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF USD Dist,LGGA.DE,L&G APAC ex-Japan Quality Dividends Equal Weight ETF USD Dis
IE00B8X9NZ57,FKU,First Trust United Kingdom AlphaDEX UCITS ETF Acc,FKU.L,First Trust United Kingdom AlphaDEX UCITS ETF Class A GBP
IE00B5MTXK03,SC0Z,Invesco European Utilities Sector UCITS ETF,SC0Z.DE,Invesco STOXX Europe 600 Optimised Utilities UCITS ETF
IE000QLV3SY5,FVEM,Franklin MSCI Emerging Markets Paris Aligned Climate UCITS ETF,FVEM.DE,Franklin MSCI Emerging Markets Paris Aligned Climate UCITS ETF
IE00B3XXRP09,VUSA,Vanguard S&P 500 UCITS ETF (USD) Distributing,VUSA.DE,Vanguard S&P 500 UCITS ETF
IE00BFMXXD54,VUAA,Vanguard S&P 500 UCITS ETF (USD) Accumulating,VUAA.DE,Vanguard S&P 500 UCITS ETF USD Accumulation
IE00BHZPJ239,EDM2,iShares MSCI EM ESG Enhanced CTB UCITS ETF USD (Acc),EDM2.DE,iShares MSCI EM CTB Enhanced ESG UCITS ETF USD Acc
IE00B810Q511,VUKE,Vanguard FTSE 100 UCITS ETF (GBP) Distributing,VUKE.DE,Vanguard FTSE 100 UCITS ETF
IE00BZ02LR44,XZW0,Xtrackers MSCI World ESG UCITS ETF 1C,XZW0.DE,Xtrackers MSCI World ESG UCITS ETF 1C
IE00BP3QZ601,IS3Q,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),IS3Q.DE,iShares Edge MSCI World Quality Factor UCITS ETF USD (Acc)
IE00BRKWGL70,E500,Invesco S&P 500 EUR Hedged UCITS ETF,E500.DE,Invesco S&P 500 UCITS ETF (EUR Hdg)
IE00BL25JL35,XDEQ,Xtrackers MSCI World Quality UCITS ETF 1C,XDEQ.DE,Xtrackers MSCI World Quality UCITS ETF 1C
LU0950670850,UC64,UBS MSCI United Kingdom UCITS ETF GBP acc,UKGBPB.MI,UBS MSCI United Kingdom UCITS ETF GBP acc
IE000IEGVMH6,WEBI,Amundi Core MSCI USA UCITS ETF Dist,WEBI.DE,Amundi Core MSCI USA UCITS ETF Dist
LU1650492173,B8TT,Amundi Core FTSE 100 Swap UCITS ETF Acc,FTS100.MI,Amundi FTSE 100 Swap UCITS ETF Acc
IE00BJZ2DC62,XRSM,Xtrackers MSCI USA Screened UCITS ETF 1C,XRSM.DE,Xtrackers MSCI USA Screened UCITS ETF 1C
LU0136234654,UIM6,UBS MSCI USA UCITS ETF USD dis,UIM6.DE,UBS MSCI USA UCITS ETF USD dis
LU2196472984,XS5E,Xtrackers S&P 500 Swap UCITS ETF 5C EUR Hedged,XS5E.DE,Xtrackers S&P 500 Swap UCITS ETF 5C - EUR Hedged
LU2296661775,XMA1,Xtrackers MSCI EM Asia Screened Swap UCITS ETF 1D,XMA1.DE,MSCI EM LATIN AMERICA SMID VALU
IE00BFXR5R48,XML4,L&G UK Equity UCITS ETF GBP Acc,XML4.DE,L&G UK Equity UCITS ETF
IE000OKVTDF7,IUVE,iShares MSCI USA Value Factor Advanced UCITS ETF USD (Acc),IUVE.AS,iShares MSCI USA Value Factor Advanced UCITS ETF USD Acc
LU0838780707,XDUK,Xtrackers FTSE 100 UCITS ETF 1C,XDUK.DE,Xtrackers FTSE 100 UCITS ETF 1C
LU0292097234,XUKX,Xtrackers FTSE 100 UCITS ETF Income 1D,XUKX.DE,Xtrackers FTSE 100 Income UCITS ETF 1D
IE00BKPX3K41,IS3Z,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc),IFFI.AS,iShares MSCI AC Far East ex-Japan UCITS ETF USD Acc
LU2490201840,AHYZ,Amundi MSCI Japan ESG Broad Transition UCITS ETF - Hedged EUR (C),AHYZ.DE,Amundi Index Solutions - Amundi MSCI Japan ESG Broad CTB
IE00B60SWT88,S100,Invesco FTSE 100 UCITS ETF,S100.L,Invesco FTSE 100 UCITS ETF
LU1650492256,D100,Amundi Core FTSE 100 Swap UCITS ETF Dist,D100.DE,Amundi FTSE 100 Swap UCITS ETF Dist
IE00BDVPTJ63,XUFB,Xtrackers MSCI USA Banks UCITS ETF 1D,XUFB.L,Xtrackers MSCI USA Banks UCITS ETF 1D
IE00BLP53M98,MACV,iShares Conservative Portfolio UCITS ETF EUR (Acc),MACV.DE,iShares Conservative Portfolio UCITS ETF EUR (Acc)
IE000Z8BHG02,ACLT,AXA IM ACT Climate Equity UCITS ETF USD Acc,ACLT.DE,AXA IM ACT Climate Equity UCITS ETF USD Acc
IE000HPBRE54,GACL,Goldman Sachs Paris-Aligned Climate World Equity UCITS ETF USD (Acc),GACL.DE,Goldman Sachs Paris Aligned Climate World Equity UCITS ETF USD Acc)
IE00BNC0M350,AW1F,UBS MSCI USA Universal UCITS ETF USD acc,AW1F.DE,UBS MSCI USA Universal UCITS ETF USD acc
LU1981860072,XCO2E,Amundi Global Aggregate Proceeds Bond 1-10Y UCITS ETF EUR Hedged Acc,XCO2E.MI,Amundi Global Aggregate Proceeds Bond 1-10Y UCITS ETF EUR Hedged Acc
LU1681049018,10AP,Amundi S&P 500 Swap UCITS ETF USD Acc,500E.AS,Amundi Index Solutions - Amundi S&P 500 Swap UCITS ETF USD Acc
IE00BFMXYP42,VUKG,Vanguard FTSE 100 UCITS ETF (GBP) Accumulating,VUKG.DE,Vanguard FTSE 100 UCITS ETF GBP Accumulation
IE00BJQRDM08,ESGU,Invesco MSCI USA Universal Screened UCITS ETF Acc,ESGU.DE,Invesco MSCI USA Universal Screened UCITS ETF
IE00B5L65R35,IS15,iShares GBP Corporate Bond 0-5yr UCITS ETF,ES15.L,iShares £ Corp Bond 0-5yr UCITS ETF GBP (Dist)
IE00B5M1WJ87,SPYW,State Street SPDR S&P Euro Dividend Aristocrats UCITS ETF EUR,SPYW.DE,State Street SPDR S&P Euro Dividend Aristocrats UCITS ETF
IE000UL6CLP7,SLVR,Global X Silver Miners UCITS ETF USD Accumulating,SLVR.DE,Global X Silver Miners UCITS ETF USD Acc
IE00B42TW061,H4ZB,HSBC FTSE 100 UCITS ETF GBP,UKX.PA,HSBC FTSE 100 UCITS ETF
IE000UOXRAM8,IGDA,Invesco Dow Jones Islamic Global Developed Markets UCITS ETF Acc,IGDA.L,Invesco Markets II plc - Invesco Dow Jones Islamic Global Developed Markets UCITS ETF USD Acc
LU1900066975,LKOR,Amundi MSCI Korea UCITS ETF Acc,LKOR.DE,Amundi MSCI Korea UCITS ETF
IE00BYWQWR46,ESP0,VanEck Video Gaming and eSports UCITS ETF,ESP0.DE,VanEck Video Gaming and eSports UCITS ETF A USD
IE00BG04M077,XD9E,Xtrackers MSCI USA UCITS ETF 2C EUR Hedged,XD9E.DE,Xtrackers MSCI USA UCITS ETF 2C - EUR Hedged
IE00BN4Q1675,AW12,UBS MSCI EM Climate Paris Aligned UCITS ETF USD acc,AW12.DE,UBS MSCI EM Climate Paris Aligned UCITS ETF USD acc
IE00BM67HW99,XDPE,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,XDPE.DE,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged
DE000ETFL268,EL4Z,Deka MSCI USA UCITS ETF,EL4Z.DE,Deka MSCI USA UCITS ETF
IE00BJRCLL96,JPGL,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JPGL.DE,JPM Global Equity Multi-Factor UCITS ETF
DE000ETFL342,EL40,Deka MSCI Emerging Markets ESG Focus Select UCITS ETF Acc,EL40.DE,Deka MSCI Emerging Markets ESG Focus Select UCITS ETF
IE000UZCJS58,XNZW,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF 1C,XNZW.DE,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF 1C
LU1324516050,UEFS,UBS BBG USD EM Sovereign UCITS ETF USD dis,UEFS.DE,UBS BBG USD EM Sovereign UCITS ETF USD dis
LU0937836467,UC63,UBS MSCI United Kingdom UCITS ETF GBP dis,,
LU0136242590,UIM3,UBS FTSE 100 UCITS ETF GBP dis,UIM3.DE,UBS FTSE 100 UCITS ETF GBP dis
IE000XYBMEH0,HSMD,HSBC Emerging Market Screened Equity UCITS ETF USD (Dist),,
IE00BGJWX091,XDPD,Xtrackers S&P 500 UCITS ETF 1D - EUR Hedged,XDPD.DE,Xtrackers S&P 500 UCITS ETF 1D - EUR Hedged
IE00B5MTWH09,SC0V,Invesco European Oil & Gas Sector UCITS ETF,SC0V.DE,Invesco STOXX Europe 600 Optimised Oil & Gas UCITS ETF
IE000A8N67F3,ESUD,Invesco MSCI USA Universal Screened UCITS ETF Dist,ESUS.L,Invesco MSCI USA Universal Screened UCITS ETF USD Distribution
IE00BN4PXC48,AW11,UBS Climate Aware Global Developed Equity CTB UCITS ETF USD acc,AW11.DE,UBS Climate Aware Global Developed Equity CTB UCITS ETF USD acc
LU2533810789,BJLH,BNP Paribas Easy JPM ESG EMU Government Bond IG 1-3Y UCITS ETF Distribution,BJLH.DE,BNP PARIBAS EASY - JPM Tilted EMU Government Bond IG 1-3Y UCITS ETF DISTRIBUTION
LU2391437253,500D,Amundi S&P 500 Swap UCITS ETF USD Dist,500D.L,Amundi Index Solutions - Amundi S&P 500 Swap UCITS ETF USD Dist
LU1971906802,UET5,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,UET5.DE,UBS EURO STOXX 50 ESG UCITS ETF EUR dis
LU1781541096,LCUK,Amundi UK Equity All Cap UCITS ETF Dist,LCUK.DE,Amundi UK Equity All Cap UCITS ETF
IE00BCLWRG39,IS30,iShares MSCI Japan USD Hedged UCITS ETF (Acc),IJPD.L,iShares MSCI Japan USD Hedged UCITS ETF (Acc)
LU0292107991,XMAS,Xtrackers MSCI EM Asia Screened Swap UCITS ETF 1C,XMAS.DE,Xtrackers MSCI EM Asia Screened Swap UCITS ETF 1C
IE00BKY59G90,H4Z1,HSBC Emerging Market Screened Equity UCITS ETF USD,H4Z1.DE,HSBC Emerging Market Screened Equity UCITS ETF
DE000A0F5UG3,EXXV,iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE),EXXV.DE,iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE)
LU0321464652,DXS1,Xtrackers II GBP Overnight Rate Swap UCITS ETF 1D,DXS1.DE,Xtrackers II GBP Overnight Rate Swap UCITS ETF
IE00BKSBGV72,FGLR,Fidelity Global Equity Research Enhanced UCITS ETF ACC-USD,FGLR.DE,Fidelity Global Equity Research Enhanced UCITS ETF USD Acc
DE000A0H08R2,EXV2,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),EXV2.DE,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE)
IE000TSML5I8,XRME,Xtrackers MSCI USA Screened UCITS ETF 2C - EUR Hedged,XRME.DE,Xtrackers MSCI USA Screened UCITS ETF 2C EUR Hedged
IE000KPJJWM6,V3MA,Vanguard ESG Emerging Markets All Cap UCITS ETF (USD) Accumulating,V3MA.DE,Vanguard ESG Emerging Markets All Cap UCITS ETF USD Acc
IE00BMDBMY19,ESGM,Invesco MSCI Emerging Markets Universal Screened UCITS ETF Acc,ESGM.DE,Invesco MSCI Emerging Markets Universal Screened UCITS ETF
IE00BDR5GT91,GENDED,UBS Global Gender Equality UCITS ETF USD dis,GENDED.MI,UBS Global Gender Equality UCITS ETF USD dis
IE0001VXZTV7,V3ML,Vanguard ESG Emerging Markets All Cap UCITS ETF (USD) Distributing,V3ML.DE,Vanguard ESG Emerging Markets All Cap UCITS ETF USD Inc
IE000W95TAE6,JPCE,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF EUR Hedged (acc),JPCE.DE,JPMorgan ETFs (Ireland) ICAV - Carbon Transition Global Equity (CTB) UCITS ETF
IE00BD9N0445,FKUD,First Trust United Kingdom AlphaDEX UCITS ETF Dist,FKUD.L,First Trust United Kingdom AlphaDEX UCITS ETF Class B GBP
IE00BMW42520,ESIN,iShares MSCI Europe Industrials Sector UCITS ETF EUR (Acc),ESIN.DE,iShares MSCI Europe Industrials Sector UCITS ETF EUR Acc
IE00BKWQ0J47,SPYQ,State Street SPDR MSCI Europe Industrials UCITS ETF EUR,SPYQ.DE,State Street SPDR MSCI Europe Industrials UCITS ETF
LU1291104575,ENOA,BNP Paribas Easy MSCI USA Min TE UCITS ETF,ENOA.DE,BNP Paribas Easy MSCI USA Min TE UCITS ETF Cap
LU1681044563,XPAM,Amundi MSCI Emerging Markets Asia UCITS ETF USD,AASU.PA,Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C USD
IE00B74DQ490,IBC9,iShares Global High Yield Corporate Bond UCITS ETF,IBC9.DE,iShares Global High Yield Corp Bond UCITS ETF
IE00BKY40J65,H412,HSBC USA Screened Equity UCITS ETF USD,H412.DE,HSBC USA Screened Equity UCITS ETF
IE0005E8B9S4,MWOW,Amundi Russell 1000 Growth UCITS ETF Acc,MWOW.DE,Amundi Russell 1000 Growth UCITS ETF Acc
IE000MYCJA42,WEB1,Amundi MSCI North America ESG Broad Transition UCITS ETF Acc,NRAM.MI,Amundi MSCI North America ESG Broad Transition UCITS ETF Acc
IE00BD5FCF91,ZPRD,State Street SPDR FTSE UK All Share UCITS ETF GBP Unhedged (Dist),ZPRD.DE,State Street SPDR FTSE UK All Share UCITS ETF GBP (Dist)
IE00BLSN7P11,AW1C,UBS S&P 500 ESG Elite UCITS ETF USD acc,AW1C.DE,UBS S&P 500 ESG Elite UCITS ETF USD acc
LU0446734369,UIME,UBS MSCI EMU Value UCITS ETF EUR dis,UIME.DE,UBS MSCI EMU Value UCITS ETF EUR dis
LU2194449075,LOWD,BNP Paribas Easy Low Carbon 300 World PAB UCITS ETF Acc,LOWD.DE,BNP PARIBAS EASY - Low Carbon 300 World PAB
IE00BF2B0M76,FLXX,Franklin Global Quality Dividend UCITS ETF (Dist),FLXX.DE,Franklin Global Quality Dividend UCITS ETF
NL0010731816,V3ET,VanEck European Equal Weight Screened UCITS ETF A,V3ET.DE,VanEck European Equal Weight Screened UCITS ETF
LU0659578842,XBAS,Xtrackers MSCI Singapore UCITS ETF 1C,XBAS.DE,Xtrackers MSCI Singapore UCITS ETF 1C
IE00BD0B9B76,OPEN,iShares Refinitiv Inclusion and Diversity UCITS ETF USD (Acc),OPEN.DE,iShares Inclusion and Diversity UCITS ETF
LU1834988609,LTCM,Amundi STOXX Europe 600 Telecommunications UCITS ETF Acc,LTCM.DE,Lyxor Index Fund - Lyxor Stoxx Europe 600 Telecommunications UCITS ETF Acc
IE000FNVOB27,HP8E,HSBC MSCI Emerging Markets Climate Paris Aligned UCITS ETF,HP8E.DE,HSBC ETFs-HSBC MSCI E.M.C.P.A.R
IE00B8X9NX34,6PSQ,First Trust Emerging Markets AlphaDEX UCITS ETF Acc,FEMU.L,First Trust Emerging Markets AlphaDEX UCITS ETF Class A Accumulation
LU1645386647,UBXX,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF hGBP dis,,
IE00BTGD1B38,XDNU,Xtrackers MSCI Japan Screened UCITS ETF 4C - USD Hedged,XDNU.L,Xtrackers MSCI Japan Screened UCITS ETF 4C USD Hedged
LU2082999058,INDB,Amundi STOXX Europe 600 Telecommunications UCITS ETF Dist,INDB.DE,MULTI-UNITS LUXEMBOURG - Lyxor STOXX Europe 600 Telecommunications UCITS ETF 2
IE000N42HDP2,LVLC,Invesco Global Active Defensive ESG Equity UCITS ETF Acc,LVLC.DE,Invesco Markets II plc - Invesco Global Active Defensive ESG Equity UCITS ETF Acc
FR0010342592,L8I7,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc,L8I7.DE,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc
IE00BFMNPS42,XZMU,Xtrackers MSCI USA ESG UCITS ETF 1C,XZMU.DE,Xtrackers MSCI USA ESG UCITS ETF 1C
IE00B5L8K969,CEBL,iShares MSCI EM Asia UCITS ETF (Acc),CEBL.DE,iShares VII PLC - iShares MSCI EM Asia ETF USD Acc
IE00B4L5ZG21,EUNR,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),EUNR.DE,iShares € Corp Bond ex-Financials UCITS ETF EUR (Dist)
LU1781541849,LCUA,Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc,LCUA.DE,Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc
DE0002635265,EXHE,iShares Pfandbriefe UCITS ETF (DE),EXHE.DE,iShares Pfandbriefe UCITS ETF (DE)
IE00BBQ2W338,H411,HSBC MSCI AC Far East ex Japan UCITS ETF USD,H411.DE,HSBC MSCI AC FAR EAST ex JAPAN UCITS ETF
IE00BMDPBZ72,FLX5,Franklin S&P 500 Paris Aligned Climate UCITS ETF,FLX5.DE,Franklin S&P 500 Paris Aligned Climate UCITS ETF
IE00BMDWYZ92,JPCT,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF USD (acc),JPCT.DE,JPMorgan ETFs (Ireland) ICAV - Carbon Transition Global Equity UCITS ETF
IE000VML2GZ3,MWOJ,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR USD (A),MWOJ.DE,Amundi MSCI USA ESG Selection Extra UCITS ETF DR - USD
IE00BCHWNV48,XUIN,Xtrackers MSCI USA Industrials UCITS ETF 1D,XUIN.DE,Xtrackers MSCI USA Industrials UCITS ETF 1D
IE000UMV0L21,XZMD,Xtrackers MSCI USA ESG UCITS ETF 1D,XZMD.DE,Xtrackers MSCI USA ESG UCITS ETF 1D
LU0259322260,M9SD,Market Access NYSE Arca Gold Bugs UCITS ETF,M9SD.DE,Market Access NYSE Arca Gold BUGS Index UCITS ETF
IE00BYV1YH46,FGEU,Fidelity Global Quality Income UCITS ETF INC-Euro (hedged),FGEU.DE,Fidelity Global Quality Income UCITS ETF EUR Hedged Inc
IE00BF541080,HY3M,VanEck Emerging Markets High Yield Bond UCITS ETF,HY3M.DE,VanEck Emerging Markets High Yield Bond UCITS ETF
IE00BM9TV208,GLDVDE,UBS S&P Dividend Aristocrats ESG Elite UCITS ETF hEUR dis,GLDVDE.MI,UBS S&P Dividend Aristocrats ESG Elite UCITS ETF hEUR dis
IE00BMVB5L14,V20D,Vanguard LifeStrategy 20% Equity UCITS ETF Distributing,V20D.DE,Vanguard LifeStrategy 20% Equity UCITS ETF (EUR) Distributing
IE00BDR5H297,GENG,UBS Global Gender Equality UCITS ETF hGBP acc,,
IE00B3VVMM84,VFEM,Vanguard FTSE Emerging Markets UCITS ETF (USD) Distributing,VFEM.DE,Vanguard FTSE Emerging Markets UCITS ETF USD Distributing
IE000HFXP0D2,JRGD,JPMorgan Global Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),JRGD.DE,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity Active UCITS ETF - USD (dist)
LU1681044480,AMEA,Amundi MSCI Emerging Markets Asia UCITS ETF EUR (C),AMEA.DE,Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C EUR
IE00B7WK2W23,UIQI,UBS MSCI AC Asia ex Japan SF UCITS ETF USD acc,UIQI.DE,UBS MSCI AC Asia ex Japan SF UCITS ETF USD acc
IE00BYXVGZ48,FGEQ,Fidelity Global Quality Income UCITS ETF INC-USD,FGEQ.DE,Fidelity Global Quality Income ETF Inc
LU0533033071,1DR0,Amundi MSCI World Financials UCITS ETF USD Acc,FINW.L,Amundi MSCI World Financials UCITS ETF USD Acc
IE00B23D8S39,6PSA,Invesco RAFI US Fundamental Value UCITS ETF Dist,6PSA.DE,Invesco RAFI US Fundamental Value UCITS ETF
IE00B48X4842,SPYX,State Street SPDR MSCI Emerging Markets Small Cap UCITS ETF USD,SPYX.DE,State Street SPDR MSCI Emerging Markets Small Cap UCITS ETF
IE00B7452L46,SPYF,State Street SPDR FTSE UK All Share UCITS ETF GBP Unhedged (Acc),SPYF.DE,State Street SPDR FTSE UK All Share UCITS ETF Acc
IE00BMXC7W70,WPAB,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Acc),WPAB.DE,iShares MSCI World Paris-Aligned Climate UCITS ETF USD Acc
DE000ETFL375,EL49,Deka iBoxx EUR Liquid Corporates Diversified UCITS ETF,EL49.DE,Deka iBoxx € Liquid Corporates Diversified UCITS ETF
LU1273488715,U1FB,UBS MSCI Japan Socially Responsible UCITS ETF hEUR acc,U1FB.DE,UBS MSCI Japan Socially Responsible UCITS ETF hEUR acc
IE00BMVB5K07,V20A,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating,V20A.DE,Vanguard LifeStrategy 20% Equity UCITS ETF (EUR) Accumulating
IE00BXDZNK39,4UB8,UBS Factor MSCI USA Quality Screened UCITS ETF hGBP dis,UQLT.L,UBS Factor MSCI USA Quality Screened UCITS ETF hGBP dis
LU0321463506,XBCT,Xtrackers iBoxx Germany Covered Swap UCITS ETF 1C,XBCT.DE,Xtrackers II iBoxx Germany Covered Bond Swap UCITS ETF 1C
IE00BM9TSP27,XSOE,WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF,XSOE.DE,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened UCITS ETF
IE00BDR5GY45,GENDEW,UBS Global Gender Equality UCITS ETF hUSD acc,,
LU0411078552,DBPG,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C,DBPG.DE,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C
IE00B466KX20,SPYA,State Street SPDR MSCI EM Asia UCITS ETF USD,SPYA.DE,State Street SPDR MSCI EM Asia UCITS ETF
IE00BF20LF40,2B72,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),EUMD.L,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc)
JE00B1VS3W29,VZLE,WisdomTree Physical Precious Metals,PHPM.MI,WisdomTree Physical Precious Metals
DE000A2T0VS9,XSLR,Xtrackers IE Physical Silver ETC Securities,XSLR.MI,Xtrackers IE Physical Silver ETC
LU1324516308,FRCK,UBS BBG USD EM Sovereign UCITS ETF hEUR acc,FRCK.DE,UBS BBG USD EM Sovereign UCITS ETF hEUR acc
IE00BJP26F04,UEED,iShares GBP Ultrashort Bond ESG SRI ​UCITS ETF GBP (Dist),UESD.L,iShares £ Ultrashort Bond ESG SRI UCITS ETF GBP Inc
IE00BZ0PKS76,IBCY,iShares STOXX USA Equity Multifactor UCITS ETF USD (Acc),IFSU.L,iShares STOXX USA Equity Multifactor UCITS ETF USD (Acc)
DE000ETFL292,EL43,Deka MSCI Europe MC UCITS ETF,EL43.DE,Deka MSCI Europe MC UCITS ETF
IE00BKPTXQ89,JMLP,HANetf Alerian Midstream Energy Dividend UCITS ETF Dist,JMLP.DE,Alerian Midstream Energy Dividend UCITS ETF
IE00BLDGHX39,SPXCC,UBS US Equity Defensive Covered Call SF UCITS ETF USD acc,SPXCC.SW,UBS US Equity Defensive Covered Call SF UCITS ETF USD acc
IE00BFTWP510,ZPRL,State Street SPDR EURO STOXX Low Volatility UCITS ETF EUR,ZPRL.DE,State Street SPDR EURO STOXX Low Volatility UCITS ETF
