isin,symbol,name
IE00BF1B7272,SPP2.DE,State Street SPDR MSCI All Country World UCITS ETF USD Acc
DE000ETF7037,F703.DE,Amundi Multi-Asset Portfolio Offensive UCITS ETF Dist
IE00BYSX4846,FYEM.DE,Fidelity Emerging Markets Quality Income UCITS ETF USD Acc
LU1681039308,JP40.DE,Amundi Index Solutions - Amundi JPX-Nikkei 400
LU1923163676,AFRHG.PA,Amundi Index Solutions - Amundi Floating Rate EURO Corporate 1-3 UCITS ETF-C GBP Hedged
XS2115336336,RMAU.MI,Royal Mint Responsibly Sourced Physical Gold ETC
LU1931975079,PR1C.DE,Amundi Core EUR Corporate Bond UCITS ETF Dist
LU1834987973,LIRU.DE,Multi Units Luxembourg - Amundi STOXX Europe 600 Insurance UCITS ETF Acc
LU0478205965,XEC1.DE,Xtrackers II EUR Corporate Bond UCITS ETF (DR) 1D
IE00BLLZQS08,MODR.DE,iShares Moderate Portfolio UCITS ETF EUR (Acc)
LU2082997946,EGV1.DE,Multi Units Luxembourg - Amundi STOXX Europe 600 Insurance UCITS ETF Inc
LU1681047665,JPHC.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C CHF Hedged
XS2399365043,TSM3.L,LEVERAGE SHARES PUBLIC LIMITED 
IE00BK5BZX59,3GOO.MI,Leverage Shares 3x Alphabet ETC
IE00B44Z5B48,SPYY.DE,State Street SPDR MSCI All Country World UCITS ETF
FR0010315770,LYYA.DE,Amundi MSCI World Swap II UCITS ETF Dist
LU1437018168,A4H8.DE,Amundi Index Solutions - Amundi EUR Corporate Bond ESG UCITS ETF DR (C)
LU0484968812,XB4F.DE,Xtrackers II EUR Corporate Bond SRI PAB UCITS ETF 1D
LU1737653987,DECR.DE,Amundi Index Solutions - Amundi EUR Corporate Bond ESG UCITS ETF DR (D)
LU0950672807,CANA.MI,UBS MSCI Canada UCITS ETF CAD acc
LU1681039647,TCC4.DE,Amundi Index Solutions - Amundi EUR Corporate Bond ESG UCITS ETF 2 DR - EUR (C)
IE00B5MTXJ97,SC0Y.DE,Invesco STOXX Europe 600 Optimised Insurance UCITS ETF
LU1169825954,UE24.AS,UBS MSCI Singapore UCITS ETF SGD dis
JE00B4RKQV36,EBUL.MI,WisdomTree Gold - EUR Daily Hedged
IE00BK5BQV03,VGVF.DE,Vanguard FTSE Developed World UCITS ETF USD Accumulation
IE00BFZPF322,AT1.MI,Invesco USD AT1 CoCo Bond UCITS ETF Acc
IE00BM67HV82,XDWI.DE,Xtrackers MSCI World Industrials UCITS ETF 1C
LU1829220133,ACWL.L,Amundi MSCI All Country World UCITS ETF USD Acc
IE00B3YLTY66,SPYI.DE,State Street SPDR MSCI All Country World Investable Market UCITS ETF
DE000ETFL508,ELFW.DE,Deka MSCI World UCITS ETF
IE00BKX55T58,VGVE.DE,Vanguard FTSE Developed World UCITS ETF USD Distributing
LU2008760592,ASR3.DE,BNP Paribas Easy € Corp Bond SRI PAB 1-3Y UCITS ETF Inc
IE00B3VSSL01,XLKS.MI,Invesco Technology S&P US Select Sector UCITS ETF
IE00B0M63060,IQQD.DE,iShares UK Dividend UCITS ETF GBP (Dist)
LU0446734872,UIM9.DE,UBS MSCI Canada UCITS ETF CAD dis
LU1681041973,EHF1.DE,Amundi Index Solutions - Amundi MSCI Europe High Dividend Factor UCITS ETF-C
IE00BYTRRC02,WIND.MI,State Street SPDR MSCI World Industrials UCITS ETF USD Acc
IE00BGV5VR99,XMOV.DE,Xtrackers Future Mobility UCITS ETF 1C
LU1681039134,JPHE.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR Hedged
IE00BG0TQB18,AT1D.MI,Invesco USD AT1 CoCo Bond UCITS ETF USD Dist
LU1681038086,TPHG.PA,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C GBP Hedged
LU1681038169,TPHC.PA,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C CHF Hedged
LU0959211326,SPHC.MI,Amundi Core S&P 500 Swap UCITS ETF EUR Hedged Acc
LU1484799843,4UBF.DE,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR acc
IE00B3T9LM79,SYBC.DE,State Street SPDR Bloomberg Euro Corporate Bond UCITS ETF
IE00B14X4T88,IQQX.DE,iShares Asia Pacific Dividend UCITS ETF USD (Dist)
LU0484968903,XB4D.DE,Xtrackers II EUR Corporate Bond SRI PAB UCITS ETF 1C
IE00BF51K249,PSFE.DE,Invesco EUR IG Corporate Bond ESG Climate Transition UCITS ETF
IE00BKPSFC54,WQDA.AS,iShares MSCI World Quality Dividend Advanced UCITS ETF USD Acc
LU1169821888,JPNCHF.SW,UBS Core MSCI Japan UCITS ETF hCHF acc
LU1875395870,XDJE.DE,Xtrackers Nikkei 225 UCITS ETF 2D EUR Hedged
IE00BVGC6645,NS4E.DE,Invesco JPX-Nikkei 400 UCITS ETF (EUR Hdg)
LU1681043599,AMEW.DE,Amundi Index Solutions - Amundi MSCI World Swap UCITS ETF EUR Acc
IE00BMG6Z448,84X0.DE,iShares MSCI EM ex China UCITS ETF USD Acc
IE00BQQP9G91,G2XJ.DE,VanEck Junior Gold Miners UCITS ETF
LU1484799769,UIMC.DE,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF EUR dis
IE00B8J37J31,IJPC.SW,iShares MSCI Japan CHF Hedged UCITS ETF (Acc)
LU1834988278,LOGS.DE,Amundi STOXX Europe 600 Energy ESG Screened
IE00BCBJF711,SYBQ.DE,State Street SPDR Bloomberg 0-5 Year Sterling Corporate Bond UCITS ETF (Dist)
IE00BN4Q0370,AW10.DE,UBS MSCI World ex USA Climate Paris Aligned UCITS ETF USD acc
LU2082998167,OIGS.DE,Multi Units Luxembourg - Amundi STOXX Europe 600 Energy Screened UCITS ETF Inc
LU1215827756,XMCJ.SW,Xtrackers MSCI Japan UCITS ETF 7C CHF Hedged
BG9000011163,BGX.DE,Expat Bulgaria SOFIX UCITS ETF
IE00BD4TXV59,UETW.DE,UBS Core MSCI World UCITS ETF USD acc
LU0950674175,EMMUSC.MI,UBS Core MSCI EM UCITS ETF USD acc
LU2263803533,XWD1.DE,Xtrackers MSCI World Swap UCITS ETF 1D USD
LU1048313891,UEF5.DE,UBS MSCI EM Socially Responsible UCITS ETF USD dis
IE00B7KQ7B66,UBU7.DE,UBS Core MSCI World UCITS ETF USD dis
DE000ETFL581,D6RP.DE,Deka MSCI World Climate Change ESG CTB UCITS ETF
LU1829219127,LYEB.DE,Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc
LU1048313974,UETE.DE,UBS MSCI EM Socially Responsible UCITS ETF USD acc
IE000QMIHY81,H41H.DE,HSBC MSCI World UCITS ETF
IE00BCLWRD08,IS3H.DE,iShares MSCI EMU Mid Cap UCITS ETF EUR (Acc)
LU1681037864,TTPX.DE,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C EUR Hedged
IE00B3Z3FS74,EMGEAS.MI,UBS MSCI EM SF UCITS ETF USD acc
IE00BKT6FV49,SJPE.AS,iShares Core MSCI Japan IMI UCITS ETF EUR Hedged (Acc)
IE00BZ0G8C04,ZPDW.DE,State Street SPDR MSCI Japan EUR Hdg UCITS ETF
DE000A3GSUE1,VTRX-USD.AS,VanEck TRON ETN
JE00B2NFTL95,LBUL.MI,WisdomTree Gold 2x Daily Leveraged
IE00B4L5Y983,EUNL.DE,iShares Core MSCI World UCITS ETF USD (Acc)
IE00BJ0KDQ92,XDWD.DE,Xtrackers MSCI World UCITS ETF 1C
IE00BFY0GT14,SPPW.DE,State Street SPDR MSCI World UCITS ETF
IE00B60SX394,SC0J.DE,Invesco MSCI World UCITS ETF
IE00BFNM3J75,SNAW.DE,iShares MSCI World Screened UCITS ETF USD (Acc)
IE00BK1PV551,XDWL.DE,Xtrackers MSCI World UCITS ETF 1D
IE00BF11F565,IEAA.MI,iShares Core € Corp Bond UCITS ETF EUR (Acc)
IE000UQND7H4,H4ZY.DE,HSBC MSCI World UCITS ETF
IE000CNSFAR2,MWOE.DE,Amundi Core MSCI World UCITS ETF Dist
LU0659579733,XWEH.DE,Xtrackers - Xtrackers MSCI World Swap UCITS ETF 4C - EUR Hedged
IE00BFNM3K80,S6DW.DE,iShares MSCI World Screened UCITS ETF USD (Dist)
IE000ZX8CQG2,CBUJ.DE,iShares € Corp Bond ESG Paris-Aligned Climate UCITS ETF
FR0010756114,ACM9.DE,Amundi MSCI World ex EMU UCITS ETF Acc
IE000LTA2082,WELH.DE,Amundi ETF ICAV - Amundi S&P World Industrials Screened UCITS ETF Acc
IE0000UW95D6,JRGE.DE,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity Active UCITS ETF - EUR Hedged (
IE00BYVTMT69,EQCH.SW,Invesco EQQQ NASDAQ-100 UCITS ETF (CHF Hdg)
LU1169822340,UB0D.L,UBS Core MSCI Japan UCITS ETF hGBP dis
LU1302703878,LYSPH.SW,Amundi Core S&P 500 Swap UCITS ETF CHF Hedged Dist
GB00B15KYF40,AIGP.MI,WisdomTree Precious Metals
IE00BLLZQ805,MAGR.DE,iShares Growth Portfolio UCITS ETF EUR (Acc)
IE00BN4GXL63,TABC.DE,Janus Henderson EUR IG Bond Paris-aligned Climate Core UCITS ETF Acc
IE00BYXPXK00,IS07.DE,iShares STOXX World Equity Multifactor UCITS ETF EUR Hedged (Acc)
IE00026BEVM6,WELT.DE,Amundi ETF ICAV - Amundi S&P World Industrials Screened UCITS ETF Dist
IE000TZT8TI0,XEMN.DE,Xtrackers Emerging Markets Net Zero Pathway Paris Aligned UCITS ETF 1C USD Acc
BGGRASE06174,GRX.DE,Expat Greece ASE UCITS ETF
IE00BF4G6Y48,JREG.DE,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity Active UCITS ETF - USD (acc)
LU0274208692,DBXW.DE,Xtrackers MSCI World Swap UCITS ETF
IE00B6R52036,IS0E.DE,iShares Gold Producers UCITS ETF USD (Acc)
IE00B57X3V84,IUSL.DE,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc)
IE00BKBF6H24,IWLE.DE,iShares Core MSCI World UCITS ETF
IE000L2TO2T2,SUA0.DE,iShares € Corp Bond ESG SRI UCITS ETF EUR (Acc)
FR0013041530,ESEH.DE,BNP Paribas Easy S&P 500 UCITS ETF EUR H
IE00BFXR5S54,ETLQ.DE,L&G Global Equity UCITS ETF
IE00B6YX5F63,SYB3.DE,State Street SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF
IE00BZ0PKT83,IBCZ.DE,iShares STOXX World Equity Multifactor UCITS ETF USD (Acc)
IE00BKY59K37,H41C.DE,HSBC Developed World Screened Equity UCITS ETF
IE00BJQRDK83,ESGW.DE,Invesco MSCI World Universal Screened UCITS ETF
IE000L5NW549,CBUH.DE,iShares MSCI World Momentum Factor Advanced UCITS ETF USD (Acc)
IE000ZGT8JM8,HSDD.L,HSBC Developed World Screened Equity UCITS ETF USD Dis
LU1377382285,VALU.DE,BNP Paribas Easy Value EuropeUCITS ETF Cap
FR0011669845,WLDU.L,Amundi MSCI World Swap II UCITS ETF USD Hedged Dist
LU1481201702,VALD.DE,BNP Paribas Easy Value Europe UCITS ETF Dis
IE00B3ZW0K18,IBCF.DE,iShares S&P 500 EUR Hedged UCITS ETF (Acc)
LU2572257124,AHYQ.DE,Amundi Index Solutions - Amundi Core MSCI World Swap UCITS ETF Dist
IE00B9M6RS56,IS3C.DE,iShares J.P. Morgan $ EM Bond EUR Hedged UCITS ETF (Dist)
LU0340285161,UIM7.DE,UBS MSCI World UCITS ETF USD dis
IE00B88DZ566,IUSC.SW,iShares S&P 500 CHF Hedged UCITS ETF (Acc)
IE00BNG8L278,V3AA.DE,Vanguard ESG Global All Cap UCITS ETF (USD) Accumulating
IE00BD4TYG73,UBUJ.DE,UBS Core MSCI USA hEUR UCITS ETF EUR acc
IE00BD4TYL27,USCHWH.SW,UBS Core MSCI USA hCHF UCITS ETF CHF acc
IE00BNG8L385,V3AL.DE,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing
IE00BDR55F85,AWSRIS.SW,UBS MSCI ACWI Socially Responsible UCITS ETF hCHF acc
FR0014003FW1,PABV.DE,Amundi MSCI World Climate Paris Aligned Umweltzeichen UCITS ETF
LU1954152853,USTH.MI,Amundi Core Nasdaq-100 Swap UCITS ETF EUR Hedged Acc
LU1169822266,UFMA.DE,UBS Core MSCI Japan UCITS ETF hEUR acc
IE000SE6KPV2,IPAB.DE,iShares € Corp Bond ESG Paris-Aligned Climate UCITS ETF EUR (Acc)
LU1481203070,EJAH.DE,BNP Paribas Easy MSCI Japan Min TE UCITS ETF H EUR Cap
IE000QADMYA3,V3RE.DE,Vanguard Funds PLC - Vanguard ESG EUR Corporate Bond UCITS ETF (EUR) Accumulating
IE00B23D9570,6PSK.DE,Invesco RAFI Emerging Markets Fundamental Value UCITS ETF
IE00BF2B0K52,FLXE.DE,Franklin EM Multi-Factor Equity UCITS ETF
IE000XOQ9TK4,XNGI.DE,Xtrackers MSCI Next Generation Internet Innovation UCITS ETF 1C USD Acc
IE00BDR55364,AWSRI.SW,UBS MSCI ACWI Socially Responsible UCITS ETF USD dis
IE00BDR55D61,AWSRIT.SW,UBS MSCI ACWI Socially Responsible UCITS ETF hCHF dis
IE0006LBEDV2,ECMF.DE,Invesco EUR Corporate Bond ESG Multi-Factor UCITS ETF EUR Dis
LU2555926372,EUPA.DE,Ossiam Shiller Barclays Cape Global Sector Value Fund 1C (USD)
IE00021E4FE3,ECMA.DE,Invesco EUR Corporate Bond ESG Multi-Factor UCITS ETF EUR Acc
FR0011475078,JPNH.DE,Amundi Japan TOPIX II UCITS ETF
IE00B3WJKG14,QDVE.DE,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc)
IE00B4X9L533,H4ZJ.DE,HSBC MSCI World UCITS ETF
IE00B0M62Q58,IQQW.DE,iShares MSCI World UCITS ETF USD (Dist)
IE00BYZTVT56,OM3F.DE,iShares € Corp Bond ESG SRI UCITS ETF EUR (Dist)
IE00BD1F4M44,QDVI.DE,iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc)
IE0032523478,IBCS.DE,iShares € Corp Bond Large Cap UCITS ETF EUR (Dist)
LU1230136894,CSH2.L,Multi Units Luxembourg - Amundi Smart Overnight Return GBP Hedged UCITS ETF Acc
IE00BKX8G916,G500.L,Invesco S&P 500 UCITS ETF (GBP Hdg)
LU0959211243,LYP2.DE,Amundi Core S&P 500 Swap UCITS ETF EUR Hedged Dist
IE00B42Z5J44,IBCG.DE,iShares MSCI Japan EUR Hedged UCITS ETF (Acc)
LU0476289540,D5BH.DE,Xtrackers MSCI Canada Screened UCITS ETF 1C
LU1681038599,HNDX.DE,Amundi Index Solutions - Amundi Nasdaq-100 Swap ETF EUR Hedged Acc
IE000NDWFGA5,URNU.DE,Global X Uranium UCITS ETF USD Acc
IE00BD9MMG79,JGST.L,JPM GBP Ultra-Short Income Active UCITS ETF - GBP (dist)
IE00BFMXYY33,VJPE.DE,Vanguard FTSE Japan UCITS ETF EUR Hedged Accumulation
LU2370241684,PLAN.DE,Amundi Corporate Proceeds Bond UCITS ETF Acc
IE00BKS2X317,FTGB.DE,First Trust Low Duration Global Government Bond UCITS ETF Class C EUR Distributing
IE00BP3QZ825,IS3R.DE,iShares Edge MSCI World Momentum Factor UCITS ETF
IE00BL25JP72,XDEM.DE,Xtrackers MSCI World Momentum UCITS ETF 1C
LU1681045537,CE8G.DE,Amundi Index Solutions - Amundi MSCI World Ex Europe ETF-C EUR
IE00BDR55B48,AWSG.L,UBS MSCI ACWI Socially Responsible UCITS ETF hGBP dis
IE00B51B7Z02,HCAN.PA,HSBC MSCI Canada UCITS ETF
IE00BHXMHR72,5ESG.DE,Invesco S&P 500 Scored & Screened ETF Acc
IE000MS9DTS9,URND.L,Global X Uranium UCITS ETF USD Inc
LU1829221024,LYMS.DE,Amundi Core Nasdaq-100 Swap UCITS ETF Acc
LU2573966905,AE5A.DE,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist
LU2573967036,LEMA.DE,Amundi Core MSCI Emerging Markets Swap UCITS ETF Acc
IE00B52SF786,SXR2.DE,iShares VII PLC - iShares MSCI Canada ETF USD Acc
IE00BNRQM384,EQQX.DE,Invesco NASDAQ-100 Swap UCITS ETF Acc
IE00BF4G6Z54,JREM.DE,JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq Active UCITS ETF USD Acc
LU1291097779,EMKX.DE,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF EUR Cap
LU1681038243,6AQQ.DE,Amundi Index Solutions - Amundi Nasdaq-100 Swap ETF EUR Acc
IE00BHZPJ122,EEDM.L,iShares MSCI EM CTB Enhanced ESG UCITS ETF USD Inc
LU0659580079,XMK9.DE,Xtrackers MSCI Japan UCITS ETF 4C EUR Hedged
IE00BM67HX07,XDPG.L,Xtrackers S&P 500 UCITS ETF 2C - GBP Hedged
IE00BFF5RX68,IUVD.L,iShares Edge MSCI USA Value Factor UCITS ETF USD (Dist)
IE00B988C465,0Y3O.L,ISHARES US & INTL HIGH YIELD CO
LU2133056387,JNHD.DE,Amundi Core MSCI Japan UCITS ETF EUR Hedged Dist
IE000MCVFK47,XGBE.DE,Xtrackers EUR Corporate Green Bond UCITS ETF 1C
LU0328476410,DX2Z.DE,Xtrackers S&P Select Frontier Swap UCITS ETF
IE00B622SG73,QUID.L,PIMCO Sterling Short Maturity UCITS ETF
IE00BCHWNQ94,XDWY.DE,Xtrackers MSCI World Screened UCITS ETF 1D
IE00BJ5JP659,WINS.AS,iShares MSCI World Industrials Sector Advanced UCITS ETF USD Inc
LU1681043672,CW8U.PA,Amundi Index Solutions - Amundi MSCI World Swap UCITS ETF USD Acc
LU1681039217,JPHU.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C USD Hedged
IE00BDF12W49,WTD8.DE,WisdomTree Emerging Markets Equity Income UCITS ETF - Acc
IE000F37PGZ3,V3RF.DE,Vanguard Funds PLC - Vanguard ESG EUR Corporate Bond UCITS ETF (EUR) Distributing
IE00BKM4GZ66,IS3N.DE,iShares Core MSCI EM IMI UCITS ETF USD (Acc)
IE00B53SZB19,SXRV.DE,iShares NASDAQ 100 UCITS ETF USD (Acc)
IE00BTJRMP35,XMME.DE,Xtrackers MSCI Emerging Markets UCITS ETF 1C
IE000QDFFK00,ANAV.DE,BNP PARIBAS EASY II Nasdaq 100 UCITS ETF USD Acc
IE00BMFKG444,XNAS.DE,Xtrackers NASDAQ 100 UCITS ETF 1C
IE000KCS7J59,H4Z3.DE,HSBC MSCI Emerging Markets UCITS ETF
IE000E7EI9P0,WELU.DE,Amundi ETF ICAV - Amundi S&P World Information Technology Screened UCITS ETF Acc
LU1681049109,H1D5.DE,Amundi Index Solutions - Amundi S&P 500 Swap UCITS ETF EUR Hedged Acc
IE00BQN1K786,CEMR.DE,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
LU2300295123,PRAM.DE,Amundi Prime Emerging Markets UCITS ETF DR (C)
DE000ETFL573,D6RQ.DE,Deka MSCI USA Climate Change ESG CTB UCITS ETF
IE00BDR55703,AWSRIW.SW,UBS MSCI ACWI Socially Responsible UCITS ETF USD acc
IE000GWA2J58,XEMD.DE,Xtrackers MSCI Emerging Markets UCITS ETF 1D
IE00BQQ3Q067,WTEI.DE,WisdomTree Emerging Markets Equity Income UCITS ETF
IE00BFMXZJ56,VJPU.L,Vanguard FTSE Japan UCITS ETF USD Hedged Accumulation
IE000GEHNQU9,WELL.DE,Amundi ETF ICAV - Amundi S&P World Information Technology Screened UCITS ETF Dist
IE000K54GGV6,JUHC.SW,JPMorgan ETFs (Ireland) ICAV - US Research Enhanced Index Equity Active UCITS ETF - CHF Hedged (acc)
IE00BG13YJ64,IEMD.L,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Dist)
IE00BPVLQF37,XDNG.L,Xtrackers MSCI Japan Screened UCITS ETF 2D GBP Hedged
IE00BVGC6751,N4US.L,Invesco JPX-Nikkei 400 UCITS ETF (USD Hdg)
IE00BFNNN012,CODO.L,WisdomTree AT1 CoCo Bond UCITS ETF - USD Hedged
IE00B8HGT870,3GOL.MI,WisdomTree Gold 3x Daily Leveraged
IE00B0M63177,IQQE.DE,iShares MSCI EM UCITS ETF USD (Dist)
IE00B4L5YC18,EUNM.DE,iShares MSCI EM UCITS ETF USD (Acc)
DE000A0F5UF5,EXXT.DE,iShares NASDAQ-100 UCITS ETF (DE)
LU1681045370,AMEM.DE,Amundi Index Solutions - Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc
IE00BFZXGZ54,EQQB.DE,Invesco EQQQ NASDAQ-100 UCITS ETF Acc
FR0011550185,ESEE.DE,BNP Paribas Easy S&P 500 UCITS ETF EUR C
IE000COQKPO9,N1ES.DE,Invesco Markets II plc - Invesco NASDAQ-100 ESG UCITS ETF
IE00B469F816,SPYM.DE,State Street SPDR MSCI Emerging Markets UCITS ETF
IE00BK5BCD43,XMLD.DE,L&G Artificial Intelligence UCITS ETF
LU1681045453,AUEM.PA,Amundi Index Solutions - Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc
IE00BKSBGS44,FUSR.DE,Fidelity US Equity Research Enhanced UCITS ETF USD Acc
LU2197908721,NADQ.DE,Amundi Core Nasdaq-100 Swap UCITS ETF Dist
DE000A0Q4R02,EXH9.DE,iShares STOXX Europe 600 Utilities UCITS ETF (DE)
LU0292107645,XMEM.DE,Xtrackers MSCI Emerging Markets Swap UCITS ETF 1C
IE00BKWQ0P07,SPYU.DE,State Street SPDR MSCI Europe Utilities UCITS ETF
IE00BFWXDV39,FVSJ.DE,Franklin FTSE Asia ex China ex Japan UCITS ETF
IE00BYVTMS52,EQEU.DE,Invesco EQQQ NASDAQ-100 UCITS ETF (EUR Hdg)
IE00B3SC9K16,0Y07.L,UBS ETFS PLC - MSCI USA SF UCIT
LU1681038326,ANXU.PA,Amundi Index Solutions - Amundi Nasdaq-100 Swap ETF USD Acc
IE000LYBU7X5,H41D.DE,HSBC MSCI World Value Screened UCITS ETF USD Acc
IE00B4JY5R22,S5USAS.SW,UBS S&P 500 SF UCITS ETF USD acc
LU1681041460,MJMT.DE,Amundi Index Solutions - Amundi MSCI Europe Momentum Factor UCITS ETF-C
IE00BM67HJ62,XDEX.DE,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C
IE00BG47J908,JGSA.L,JPM GBP Ultra-Short Income Active ETF GBP Acc
IE000P4AYI47,XCTW.DE,Xtrackers MSCI World Climate Transition UCITS ETF 1C USD
IE00BK6NC514,HIHC.SW,iShares € High Yield Corp Bond UCITS ETF
LU1324517454,SBEMA.SW,UBS BBG USD EM Sovereign UCITS ETF USD acc
LU1135865084,LYP5.DE,Amundi Core S&P 500 Swap UCITS ETF Acc
IE00BM67HT60,XDWT.DE,Xtrackers MSCI World Information Technology UCITS ETF 1C
LU0496786574,LYPS.DE,Amundi Core S&P 500 Swap UCITS ETF EUR Dist
IE00BYVQ9F29,NQSE.DE,iShares VII PLC - iShares NASDAQ 100 UCITS ETF
IE00BYTRRD19,SPFT.DE,State Street SPDR MSCI World Technology UCITS ETF USD Acc
IE00B4M7GH52,IBCJ.DE,iShares V PLC - iShares MSCI Poland UCITS ETF
IE00B27YCP72,ISDE.L,iShares MSCI EM Islamic UCITS ETF USD (Dist)
IE00BG04LZ52,XD9C.SW,Xtrackers MSCI USA UCITS ETF 3C - CHF Hedged
IE00BYYXBF44,EHDL.DE,Invesco FTSE Emerging Markets High Dividend Low Volatility UCITS ETF
FR0011550680,ESEA.DE,BNP Paribas Easy S&P 500 UCITS ETF
LU1834988864,LUTI.DE,Lyxor Index Fund - Lyxor Stoxx Europe 600 Utilities UCITS ETF Acc
LU1169822779,JPUSD.SW,UBS Core MSCI Japan UCITS ETF hUSD acc
IE00B8KMSQ34,XDPC.SW,Xtrackers S&P 500 UCITS ETF 3C - CHF Hedged
IE00BN4Q0P93,AW14.DE,UBS MSCI ACWI Climate Paris Aligned UCITS ETF USD acc
LU1681037948,TPHU.PA,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C USD Hedged
IE000Q0IU5T1,WDTE.DE,Invesco Markets II plc - Invesco S&P World Information Technology ESG UCITS ETF Acc
IE000T5R61X5,ESPB.L,Invesco MSCI USA Universal Screened UCITS ETF GBP Accumulation
BGMACMB06181,MKK1.DE,Expat Macedonia Mbi10 Ucits Etf
IE00BFNM3G45,SGAS.DE,iShares MSCI USA Screened UCITS ETF USD (Acc)
IE00BMTX1Y45,I500.DE,iShares S&P 500 Swap UCITS ETF
IE00BHZRR030,FLXK.DE,Franklin FTSE Korea UCITS ETF
IE00B5SSQT16,H410.DE,HSBC MSCI Emerging Markets UCITS ETF
LU1681048804,AUM5.DE,Amundi Index Solutions - Amundi S&P 500 Swap UCITS ETF EUR Acc
IE00BGQYRS42,XUTC.DE,Xtrackers MSCI USA Information Technology UCITS ETF 1D
IE00BFNM3H51,SLUS.DE,iShares MSCI USA Screened UCITS ETF USD (Dist)
IE00BJ5JNY98,AYEW.DE,iShares MSCI World Information Technology Sector Advanced UCITS ETF USD Inc
IE00BDR55927,AW1R.DE,UBS MSCI ACWI Socially Responsible UCITS ETF hEUR acc
LU2611731824,CD91.DE,Amundi Index Solutions - Amundi NYSE Arca Gold BUGS UCITS ETF USD Distributing
IE00BD34DB16,SP500S.SW,UBS Core S&P 500 UCITS ETF hCHF acc
DE000ETFL094,EL4I.DE,Deka MSCI USA LC UCITS ETF
IE00BYV1YF22,FGQP.L,Fidelity Global Quality Income UCITS ETF GBP Hedged Inc
IE00BDZCKK11,QVMP.DE,Invesco S&P 500 QVM UCITS ETF
IE000W080FK3,H41F.DE,HSBC MSCI Emerging Markets Small Cap Screened UCITS ETF USD Acc
LU2082999215,LUTL.DE,Multi Units Luxembourg - Amundi STOXX Europe 600 Utilities UCITS ETF Inc
IE00B3YCGJ38,P500.DE,Invesco S&P 500 UCITS ETF
IE0031442068,IUSA.DE,iShares Core S&P 500 UCITS ETF USD Dist
IE0032077012,EQQQ.DE,Invesco EQQQ NASDAQ-100 UCITS ETF
IE00B60SX170,SC0H.DE,Invesco MSCI USA UCITS ETF
IE00BH4GPZ28,SPPY.DE,State Street SPDR S&P 500 Leaders UCITS ETF
IE0002W8NB38,MUSD.AS,iShares MSCI USA Swap UCITS ETF USD (Acc)
LU1437017350,AEME.PA,Amundi Index Solutions - Amundi Core MSCI Emerging Markets UCITS ETF Accumulation
IE00BHZPJ569,EDMW.DE,iShares MSCI World CTB Enhanced ESG UCITS ETF USD Acc
IE00BKS7L097,5ESG.DE,Invesco S&P 500 Scored & Screened ETF Acc
LU2581375073,XUSW.DE,Xtrackers MSCI USA Swap UCITS ETF 1D
LU0533033667,LYPG.DE,Amundi MSCI World Information Technology UCITS ETF EUR Acc
IE000D3BWBR2,I500.DE,iShares S&P 500 Swap UCITS ETF
IE00BHXMHL11,4UBQ.DE,UBS S&P 500 Scored & Screened UCITS ETF USD acc
IE00016PSX47,MWOP.DE,Amundi MSCI World ESG Selection UCITS ETF ACC
LU2109787049,SBIM.DE,Amundi MSCI Emerging Markets ESG Broad Transition - UCITS ETF DR (C)
IE00BFXR5Q31,ETLS.DE,L&G US Equity UCITS ETF
LU1737652583,AEMD.DE,Amundi Index Solutions - Amundi Core MSCI Emerging Markets UCITS ETF EUR Distribution
IE00BDR55471,AW1P.DE,UBS MSCI ACWI Socially Responsible UCITS ETF hUSD acc
IE00BHXMHN35,S5SG.DE,UBS S&P 500 Scored & Screened UCITS ETF hEUR acc
IE00BHXMHK04,S5SD.DE,UBS S&P 500 Scored & Screened UCITS ETF USD dis
